,RUN,N_COMPONENTS,TOPICS_THRESHOLD,NEIGHBORS,QUANTILE_THRESHOLD,orig_avg_accuracy,nmf_avg_accuracy,lda_avg_accuracy,lda_w2v_avg_accuracy,nmf_avg_tags_number_accuracy,lda_avg_tags_number_accuracy,lda_w2v_avg_tags_number_accuracy,nmf_global_accuracy,lda_global_accuracy,lda_global_avg_accuracy,orig_med_accuracy,nmf_med_accuracy,lda_med_accuracy,lda_w2v_med_accuracy,orig_avg_tags_number,nmf_avg_tags_number,lda_avg_tags_number,lda_w2v_avg_tags_number,orig_med_tags_number,nmf_med_tags_number,lda_med_tags_number,lda_w2v_med_tags_number
178,178,30,0.15000000000000002,10,0.75,0.5321383647798742,0.5889937106918239,0.5871572327044026,0.6304025157232704,0.5815981415937548,0.5425234282273224,0.5468866687885063,0.5865285209924676,0.5722792978787091,0.602563900078349,0.5321383647798742,0.5889937106918239,0.5871572327044026,0.6304025157232704,2.1192452830188677,5.861886792452831,7.582641509433962,7.193962264150944,2.0,5.0,7.0,7.0
179,179,30,0.15000000000000002,10,0.8,0.5321383647798742,0.5851572327044025,0.5853333333333333,0.6243018867924529,0.5932546355238195,0.5444322483350057,0.5637020270643159,0.5878563669775415,0.5716996383338907,0.6041019335497406,0.5321383647798742,0.5851572327044025,0.5853333333333333,0.6243018867924529,2.1192452830188677,5.4596226415094335,7.428679245283019,6.491320754716981,2.0,5.0,7.0,6.0
180,180,30,0.15000000000000002,15,0.75,0.5321383647798742,0.6105911949685534,0.6025660377358489,0.6392704402515723,0.5601132490684163,0.522404463615899,0.5273960137706294,0.593765213001841,0.575845513029199,0.6019789647579247,0.5321383647798742,0.6105911949685534,0.6025660377358489,0.6392704402515723,2.1192452830188677,6.356981132075472,9.408301886792453,7.990943396226415,2.0,6.0,8.0,7.0
181,181,30,0.15000000000000002,15,0.8,0.5321383647798742,0.6056855345911949,0.5994842767295597,0.6266289308176101,0.5713817324888018,0.5261476934712742,0.5437567640443592,0.5942509338903972,0.575038748976798,0.5990048752265265,0.5321383647798742,0.6056855345911949,0.5994842767295597,0.6266289308176101,2.1192452830188677,5.98188679245283,9.027924528301886,7.1464150943396225,2.0,6.0,7.0,7.0
182,182,30,0.15000000000000002,20,0.75,0.5321383647798742,0.6112452830188679,0.610930817610063,0.6426037735849057,0.5447585320967848,0.5088791358387291,0.5186475971952419,0.5890830327115069,0.5769135903529516,0.6012850481216844,0.5321383647798742,0.6112452830188679,0.610930817610063,0.6426037735849057,2.1192452830188677,6.790188679245283,10.733584905660377,8.554716981132076,2.0,6.0,9.0,8.0
183,183,30,0.15000000000000002,20,0.8,0.5321383647798742,0.6036981132075472,0.6048301886792452,0.6288930817610063,0.559276080672259,0.5133964121249237,0.5346589993915242,0.5888907690291177,0.5743522631611381,0.5974817209711789,0.5321383647798742,0.6036981132075472,0.6048301886792452,0.6288930817610063,2.1192452830188677,6.283018867924528,10.091320754716982,7.562264150943396,2.0,6.0,8.0,7.0
184,184,30,0.2,5,0.75,0.5321383647798742,0.569874213836478,0.556503144654088,0.5981509433962264,0.6120896480585025,0.6015312526305621,0.602934880680778,0.5839460252438194,0.5715125139795794,0.5997455891577436,0.5321383647798742,0.569874213836478,0.556503144654088,0.5981509433962264,2.1192452830188677,4.895849056603773,4.907924528301887,5.073207547169812,2.0,5.0,4.0,5.0
185,185,30,0.2,5,0.8,0.5321383647798742,0.5681761006289308,0.5560628930817609,0.5998867924528302,0.6260874336292076,0.6025686091372332,0.6158494367115918,0.5874798782956897,0.571564798433585,0.6052076738724174,0.5321383647798742,0.5681761006289308,0.5560628930817609,0.5998867924528302,2.1192452830188677,4.60377358490566,4.878490566037736,4.778867924528302,2.0,4.0,4.0,4.0
186,186,30,0.2,10,0.75,0.5321383647798742,0.5815723270440252,0.576062893081761,0.6130817610062893,0.5965602668655923,0.5669696651136357,0.5729278050863392,0.5865683069845475,0.5730318170923859,0.5996971090329727,0.5321383647798742,0.5815723270440252,0.576062893081761,0.6130817610062893,2.1192452830188677,5.412830188679245,6.78566037735849,6.038490566037736,2.0,5.0,5.0,6.0
187,187,30,0.2,10,0.8,0.5321383647798742,0.5766666666666667,0.5749308176100628,0.6060377358490566,0.6092652874186266,0.5693738985437288,0.5887806413176413,0.5875328735839866,0.5730785112546181,0.6002853710052515,0.5321383647798742,0.5766666666666667,0.5749308176100628,0.6060377358490566,2.1192452830188677,5.064905660377359,6.678490566037736,5.54188679245283,2.0,5.0,5.0,5.0
188,188,30,0.2,15,0.75,0.5321383647798742,0.6015345911949685,0.585685534591195,0.6186163522012579,0.5771990780135271,0.5548093295828228,0.5583847370627082,0.5934227534678214,0.5753934662550709,0.5985391471550746,0.5321383647798742,0.6015345911949685,0.585685534591195,0.6186163522012579,2.1192452830188677,5.786415094339622,7.876981132075472,6.63622641509434,2.0,5.0,6.0,6.0
189,189,30,0.2,15,0.8,0.5321383647798742,0.596377358490566,0.5841761006289308,0.609056603773585,0.590992119712642,0.5572576631192037,0.573612075100588,0.5945822788979246,0.5752032881256884,0.597241760882586,0.5321383647798742,0.596377358490566,0.5841761006289308,0.609056603773585,2.1192452830188677,5.401509433962264,7.687547169811321,5.996981132075471,2.0,5.0,6.0,6.0
190,190,30,0.2,20,0.75,0.5321383647798742,0.6005283018867925,0.5914088050314465,0.6178364779874214,0.567416250846663,0.5382439956404373,0.5518295032786252,0.5894909515400827,0.5736872019011101,0.5958341530844894,0.5321383647798742,0.6005283018867925,0.5914088050314465,0.6178364779874214,2.1192452830188677,6.051320754716981,8.871698113207547,6.809056603773585,2.0,6.0,7.0,6.0
191,191,30,0.2,20,0.8,0.5321383647798742,0.5938616352201257,0.5904025157232704,0.609874213836478,0.5802559916783182,0.5412415872477712,0.5683561493078706,0.5893264207061898,0.5740155395647707,0.5960348589936089,0.5321383647798742,0.5938616352201257,0.5904025157232704,0.609874213836478,2.1192452830188677,5.6611320754716985,8.604528301886793,6.185660377358491,2.0,5.0,7.0,6.0
192,192,30,0.25,5,0.75,0.5321383647798742,0.5627044025157233,0.5542389937106919,0.5933836477987422,0.6288972696656719,0.6092194450447482,0.6166786080945068,0.5847686915657061,0.572565810822044,0.601148634563997,0.5321383647798742,0.5627044025157233,0.5542389937106919,0.5933836477987422,2.1192452830188677,4.542641509433962,4.76377358490566,4.747924528301887,2.0,4.0,4.0,4.0
193,193,30,0.25,5,0.8,0.5321383647798742,0.5610691823899371,0.5537987421383648,0.5839496855345913,0.6373364533338816,0.6096657627180665,0.6269594457229504,0.5864916060379186,0.5724210823315987,0.5982862722640443,0.5321383647798742,0.5610691823899371,0.5537987421383648,0.5839496855345913,2.1192452830188677,4.352452830188679,4.730566037735849,4.489056603773585,2.0,4.0,4.0,4.0
194,194,30,0.25,10,0.75,0.5321383647798742,0.5724528301886792,0.5724150943396227,0.6004150943396226,0.6160960194402847,0.579030418737429,0.5892063903152025,0.5870005599392144,0.5746202024722248,0.5966788596648159,0.5321383647798742,0.5724528301886792,0.5724150943396227,0.6004150943396226,2.1192452830188677,4.830188679245283,6.320754716981132,5.569811320754717,2.0,4.0,5.0,5.0
195,195,30,0.25,10,0.8,0.5321383647798742,0.5693081761006289,0.5716603773584905,0.5946918238993711,0.6228318578433345,0.5807532490705083,0.6035663747782136,0.5871494033481974,0.5746913345958298,0.597650007525652,0.5321383647798742,0.5693081761006289,0.5716603773584905,0.5946918238993711,2.1192452830188677,4.689056603773585,6.2181132075471695,5.110188679245283,2.0,4.0,5.0,5.0
196,196,30,0.25,15,0.75,0.5321383647798742,0.5896477987421384,0.5791446540880503,0.6022389937106919,0.5992648858902071,0.5691352496583875,0.5770329109987608,0.5928534944581613,0.5758081859448293,0.5938369661400481,0.5321383647798742,0.5896477987421384,0.5791446540880503,0.6022389937106919,2.1192452830188677,5.194716981132076,7.138867924528302,5.947924528301887,2.0,5.0,5.0,6.0
197,197,30,0.25,15,0.8,0.5321383647798742,0.5793962264150944,0.5784528301886793,0.5944402515723269,0.6089498974496468,0.5710262282425643,0.5940838937243396,0.5892474500932785,0.575977296206641,0.5943214656229978,0.5321383647798742,0.5793962264150944,0.5784528301886793,0.5944402515723269,2.1192452830188677,4.9954716981132075,6.986415094339622,5.406792452830189,2.0,5.0,5.0,5.0
198,198,30,0.25,20,0.75,0.5321383647798742,0.5889559748427672,0.5814088050314464,0.5990314465408805,0.5903103152577176,0.5572429862354221,0.5710647115042011,0.5894074216477506,0.5733535320994383,0.589709201528654,0.5321383647798742,0.5889559748427672,0.5814088050314464,0.5990314465408805,2.1192452830188677,5.451320754716981,7.773584905660377,6.0460377358490565,2.0,5.0,6.0,6.0
199,199,30,0.25,20,0.8,0.5321383647798742,0.5810314465408805,0.5806540880503144,0.593811320754717,0.6028806820546975,0.560053661051551,0.5885517795827615,0.5883145250454861,0.5737872790507266,0.5920581403640651,0.5321383647798742,0.5810314465408805,0.5806540880503144,0.593811320754717,2.1192452830188677,5.169811320754717,7.565283018867924,5.519245283018868,2.0,5.0,5.0,5.0
200,200,30,0.3,5,0.75,0.5321383647798742,0.56062893081761,0.5537987421383648,0.5763396226415093,0.6363731508630274,0.6141347655744124,0.6235582549529199,0.5858770041660825,0.5739107499503806,0.5920791667453128,0.5321383647798742,0.56062893081761,0.5537987421383648,0.5763396226415093,2.1192452830188677,4.3592452830188675,4.638490566037736,4.558490566037736,2.0,4.0,4.0,4.0
201,201,30,0.3,5,0.8,0.5321383647798742,0.5591194968553459,0.5536100628930818,0.572566037735849,0.6454634727560258,0.6148310144675864,0.6312801460854249,0.5879008221555725,0.57401704675125,0.5921374071857076,0.5321383647798742,0.5591194968553459,0.5536100628930818,0.572566037735849,2.1192452830188677,4.172075471698113,4.60377358490566,4.345660377358491,2.0,4.0,4.0,4.0
202,202,30,0.3,10,0.75,0.5321383647798742,0.5711949685534591,0.5714716981132075,0.584377358490566,0.6305578812063193,0.5881415260815974,0.6007562585423964,0.5909826061044124,0.5770283074360042,0.5898369918411762,0.5321383647798742,0.5711949685534591,0.5714716981132075,0.584377358490566,2.1192452830188677,4.569811320754717,5.998490566037736,5.201509433962264,2.0,4.0,5.0,5.0
203,203,30,0.3,10,0.8,0.5321383647798742,0.5668553459119496,0.5714716981132075,0.5816100628930817,0.6387218177388223,0.590331976207209,0.6170338498066106,0.5908108365209072,0.5777584574778747,0.593417991864258,0.5321383647798742,0.5668553459119496,0.5714716981132075,0.5816100628930817,2.1192452830188677,4.3894339622641505,5.917735849056604,4.764528301886792,2.0,4.0,4.0,4.0
204,204,30,0.3,15,0.75,0.5321383647798742,0.5869433962264151,0.5770691823899371,0.5871446540880504,0.6149292457013905,0.5813145776089094,0.5926373311941844,0.5962720127180736,0.5784843141295944,0.5889755464567618,0.5321383647798742,0.5869433962264151,0.5770691823899371,0.5871446540880504,2.1192452830188677,4.916981132075471,6.52377358490566,5.368301886792453,2.0,5.0,5.0,5.0
205,205,30,0.3,15,0.8,0.5321383647798742,0.5757484276729559,0.5761886792452829,0.5814213836477987,0.6253056017816663,0.5821454749332542,0.6042287060488636,0.5922674857091926,0.5781742778079401,0.5890238244481537,0.5321383647798742,0.5757484276729559,0.5761886792452829,0.5814213836477987,2.1192452830188677,4.679245283018868,6.452075471698113,4.959245283018868,2.0,4.0,5.0,5.0
206,206,30,0.3,20,0.75,0.5321383647798742,0.586880503144654,0.5786415094339623,0.5860754716981132,0.606772468558674,0.5727226919939471,0.585901480390182,0.5935111582826607,0.5766685702872906,0.5860174745954695,0.5321383647798742,0.586880503144654,0.5786415094339623,0.5860754716981132,2.1192452830188677,5.107924528301886,6.935849056603773,5.446037735849057,2.0,5.0,5.0,5.0
207,207,30,0.3,20,0.8,0.5321383647798742,0.576503144654088,0.5775723270440252,0.5799748427672956,0.6214885762115202,0.5746175826920857,0.6044730363926691,0.5914982885065654,0.5765874122600453,0.5881409073090867,0.5321383647798742,0.576503144654088,0.5775723270440252,0.5799748427672956,2.1192452830188677,4.795471698113207,6.8030188679245285,5.003773584905661,2.0,4.0,5.0,5.0
208,208,30,0.35000000000000003,5,0.75,0.5321383647798742,0.5513207547169812,0.5539874213836478,0.571496855345912,0.649483816650384,0.6186243929353473,0.6287252952014734,0.5840417753614487,0.5755330785675477,0.5905730019644325,0.5321383647798742,0.5513207547169812,0.5539874213836478,0.571496855345912,2.1192452830188677,4.042264150943396,4.532075471698113,4.374339622641509,2.0,4.0,4.0,4.0
209,209,30,0.35000000000000003,5,0.8,0.5321383647798742,0.5513207547169812,0.5539874213836478,0.5679748427672956,0.6534720732922292,0.619144718534287,0.6394416073057877,0.5853711942420639,0.5757065204338608,0.5917970976134597,0.5321383647798742,0.5513207547169812,0.5539874213836478,0.5679748427672956,2.1192452830188677,3.9547169811320755,4.498867924528302,4.188679245283019,2.0,4.0,4.0,4.0
210,210,30,0.35000000000000003,10,0.75,0.5321383647798742,0.56062893081761,0.5686415094339623,0.583748427672956,0.644829709920455,0.601580097283345,0.6193845659543691,0.588695857185225,0.5796210387170899,0.595627140433427,0.5321383647798742,0.56062893081761,0.5686415094339623,0.583748427672956,2.1192452830188677,4.2686792452830185,5.428679245283019,4.689811320754717,2.0,4.0,4.0,4.0
211,211,30,0.35000000000000003,10,0.8,0.5321383647798742,0.5600628930817609,0.5683899371069182,0.5762641509433962,0.6484999301514173,0.6024971216029124,0.6318662722434587,0.589541905438313,0.579758998605583,0.5947981913767504,0.5321383647798742,0.5600628930817609,0.5683899371069182,0.5762641509433962,2.1192452830188677,4.190188679245283,5.373584905660377,4.455094339622642,2.0,4.0,4.0,4.0
212,212,30,0.35000000000000003,15,0.75,0.5321383647798742,0.5678867924528302,0.5712201257861634,0.5802264150943396,0.6345478775829896,0.5949277105306792,0.612414564277794,0.5901071541628834,0.5791226540343354,0.590955798155491,0.5321383647798742,0.5678867924528302,0.5712201257861634,0.5802264150943396,2.1192452830188677,4.443018867924528,5.735849056603773,4.817358490566038,2.0,4.0,4.0,5.0
213,213,30,0.35000000000000003,15,0.8,0.5321383647798742,0.5672578616352202,0.5712201257861634,0.5776477987421383,0.6376743758759944,0.595134803332382,0.6236880048997486,0.5907300330488116,0.5791916849682363,0.5929945341280084,0.5321383647798742,0.5672578616352202,0.5712201257861634,0.5776477987421383,2.1192452830188677,4.380377358490566,5.727547169811321,4.526792452830189,2.0,4.0,4.0,4.0
214,214,30,0.35000000000000003,20,0.75,0.5321383647798742,0.5702767295597484,0.5724150943396227,0.5801635220125786,0.6301199945263035,0.58876677425421,0.6091534870580655,0.5902244845486001,0.5778656543111518,0.5898268436944075,0.5321383647798742,0.5702767295597484,0.5724150943396227,0.5801635220125786,2.1192452830188677,4.526792452830189,6.051320754716981,4.827169811320755,2.0,4.0,5.0,5.0
215,215,30,0.35000000000000003,20,0.8,0.5321383647798742,0.5696477987421383,0.5724150943396227,0.5754842767295597,0.6324449412648909,0.5897818833283858,0.6203992014800845,0.5905801795830559,0.5782040240025438,0.590455918313068,0.5321383647798742,0.5696477987421383,0.5724150943396227,0.5754842767295597,2.1192452830188677,4.466415094339623,6.016603773584905,4.6105660377358495,2.0,4.0,5.0,4.0
216,216,30,0.4,5,0.75,0.5321383647798742,0.5469182389937106,0.5487672955974843,0.5633207547169812,0.6543743447091281,0.6223482273942614,0.6367280367110915,0.5827369408988498,0.5732942728630767,0.5877898487150179,0.5321383647798742,0.5469182389937106,0.5487672955974843,0.5633207547169812,2.1192452830188677,3.895849056603774,4.39622641509434,4.192452830188679,2.0,4.0,4.0,4.0
217,217,30,0.4,5,0.8,0.5321383647798742,0.5469182389937106,0.5487672955974843,0.562188679245283,0.6575469224864595,0.6227182177559675,0.6396367252558908,0.583794466824627,0.5734176029836453,0.5880046945821523,0.5321383647798742,0.5469182389937106,0.5487672955974843,0.562188679245283,2.1192452830188677,3.8233962264150945,4.375849056603774,4.052075471698113,2.0,4.0,4.0,4.0
218,218,30,0.4,10,0.75,0.5321383647798742,0.5518867924528302,0.5544276729559748,0.5658364779874214,0.6488266125078271,0.6087545330905668,0.6293256171792131,0.5842000658044958,0.5725366263341721,0.5869995243846854,0.5321383647798742,0.5518867924528302,0.5544276729559748,0.5658364779874214,2.1192452830188677,4.093584905660378,5.120754716981132,4.488301886792453,2.0,4.0,4.0,4.0
219,219,30,0.4,10,0.8,0.5321383647798742,0.5511949685534592,0.5541761006289307,0.5641383647798742,0.6524286119694529,0.6090943366286082,0.6327788269736125,0.5849395163587904,0.57248217929549,0.5870185188444537,0.5321383647798742,0.5511949685534592,0.5541761006289307,0.5641383647798742,2.1192452830188677,4.000754716981132,5.097358490566037,4.2777358490566035,2.0,4.0,4.0,4.0
220,220,30,0.4,15,0.75,0.5321383647798742,0.5600628930817609,0.556188679245283,0.5652704402515724,0.642736648401258,0.6029003844969616,0.6226847467267568,0.5876208115215933,0.5717592476625092,0.5844085424099671,0.5321383647798742,0.5600628930817609,0.556188679245283,0.5652704402515724,2.1192452830188677,4.216603773584906,5.392452830188679,4.573584905660377,2.0,4.0,4.0,4.0
221,221,30,0.4,15,0.8,0.5321383647798742,0.559559748427673,0.556188679245283,0.561874213836478,0.6458402425296372,0.6032700145706286,0.6329016530772766,0.5883199131283278,0.5718824576870648,0.5855500269167442,0.5321383647798742,0.559559748427673,0.556188679245283,0.561874213836478,2.1192452830188677,4.139622641509434,5.36377358490566,4.337358490566038,2.0,4.0,4.0,4.0
222,222,30,0.4,20,0.75,0.5321383647798742,0.5589308176100629,0.5571949685534591,0.5639496855345912,0.6410104127805611,0.5976689568414103,0.6172241556418259,0.5862906826668957,0.5706862979827761,0.5817078422370028,0.5321383647798742,0.5589308176100629,0.5571949685534591,0.5639496855345912,2.1192452830188677,4.285283018867925,5.606792452830189,4.644528301886792,2.0,4.0,4.0,4.0
223,223,30,0.4,20,0.8,0.5321383647798742,0.5586792452830188,0.5565660377358491,0.5597987421383648,0.6431185286522467,0.5992036617034731,0.6278333948261234,0.5868256730727615,0.5707785790583905,0.582476959700951,0.5321383647798742,0.5586792452830188,0.5565660377358491,0.5597987421383648,2.1192452830188677,4.216603773584906,5.532830188679245,4.382641509433962,2.0,4.0,4.0,4.0
224,224,30,0.45,5,0.75,0.5321383647798742,0.5439622641509434,0.5422893081761007,0.5531069182389938,0.6660922462565309,0.6269721177302576,0.6367622309731741,0.5846722581861392,0.5705169113608196,0.5809920224837205,0.5321383647798742,0.5439622641509434,0.5422893081761007,0.5531069182389938,2.1192452830188677,3.690566037735849,4.301132075471698,4.123018867924528,2.0,3.0,4.0,4.0
225,225,30,0.45,5,0.8,0.5321383647798742,0.5439622641509434,0.5422893081761007,0.5517861635220127,0.667236693601872,0.627290005487798,0.6472703374223864,0.5850537406345863,0.5706228739466664,0.5836142214888039,0.5321383647798742,0.5439622641509434,0.5422893081761007,0.5517861635220127,2.1192452830188677,3.6641509433962263,4.286037735849057,3.9011320754716983,2.0,3.0,4.0,4.0
226,226,30,0.45,10,0.75,0.5321383647798742,0.5483647798742137,0.5470691823899371,0.5509056603773584,0.660199648271057,0.6139717388625796,0.6305572814780627,0.5856430693398281,0.5693700345474846,0.5774562007442599,0.5321383647798742,0.5483647798742137,0.5470691823899371,0.5509056603773584,2.1192452830188677,3.832452830188679,4.918490566037736,4.305660377358491,2.0,4.0,4.0,4.0
227,227,30,0.45,10,0.8,0.5321383647798742,0.5483647798742137,0.5468176100628931,0.5534842767295598,0.6607593397329968,0.6143037339484889,0.6374041289758038,0.5858296331604748,0.569312984691425,0.5814575608116411,0.5321383647798742,0.5483647798742137,0.5468176100628931,0.5534842767295598,2.1192452830188677,3.818867924528302,4.8943396226415095,4.152452830188679,2.0,4.0,4.0,4.0
228,228,30,0.45,15,0.75,0.5321383647798742,0.5514465408805032,0.5488301886792453,0.5523522012578617,0.6584926286146905,0.608048848262943,0.626948866166309,0.5871285701252322,0.5685697418738113,0.5772177562273441,0.5321383647798742,0.5514465408805032,0.5488301886792453,0.5523522012578617,2.1192452830188677,3.892075471698113,5.1773584905660375,4.3992452830188675,2.0,4.0,4.0,4.0
229,229,30,0.45,15,0.8,0.5321383647798742,0.5514465408805032,0.5488301886792453,0.5519119496855346,0.6592587559133231,0.6084955813340563,0.6324642908197184,0.587383945891443,0.5687186528975157,0.5787627300635959,0.5321383647798742,0.5514465408805032,0.5488301886792453,0.5519119496855346,2.1192452830188677,3.878490566037736,5.143396226415095,4.21433962264151,2.0,4.0,4.0,4.0
230,230,30,0.45,20,0.75,0.5321383647798742,0.5514465408805032,0.5498364779874214,0.5505283018867925,0.6582714060376589,0.604150504125452,0.623638108500136,0.5870548292662218,0.567941153366765,0.5748982374245736,0.5321383647798742,0.5514465408805032,0.5498364779874214,0.5505283018867925,2.1192452830188677,3.932830188679245,5.327547169811321,4.437735849056604,2.0,4.0,4.0,4.0
231,231,30,0.45,20,0.8,0.5321383647798742,0.5510691823899372,0.5494591194968553,0.5509685534591194,0.6592170555893406,0.6054245533756756,0.6350834503996374,0.587118473456405,0.5681142641231287,0.5790068524392921,0.5321383647798742,0.5510691823899372,0.5494591194968553,0.5509685534591194,2.1192452830188677,3.9147169811320754,5.249811320754717,4.211320754716981,2.0,4.0,4.0,4.0
232,232,30,0.5,5,0.75,0.5321383647798742,0.5403144654088051,0.5416603773584906,0.5491446540880504,0.6779497611377309,0.6313282714101125,0.6393778719351549,0.586192897318447,0.5715496753756979,0.5792223933704186,0.5321383647798742,0.5403144654088051,0.5416603773584906,0.5491446540880504,2.1192452830188677,3.506415094339623,4.1871698113207545,3.9962264150943394,2.0,3.0,4.0,4.0
233,233,30,0.5,5,0.8,0.5321383647798742,0.5403144654088051,0.5416603773584906,0.5477610062893081,0.6790059148980488,0.6315766034056705,0.6483651677969374,0.5865449485718863,0.5716324527075506,0.5812957267918512,0.5321383647798742,0.5403144654088051,0.5416603773584906,0.5477610062893081,2.1192452830188677,3.4822641509433963,4.173584905660378,3.852830188679245,2.0,3.0,4.0,3.0
234,234,30,0.5,10,0.75,0.5321383647798742,0.5432704402515723,0.5446163522012579,0.5488301886792453,0.673649976948757,0.6160905656007661,0.630532893834973,0.5867302858173006,0.568441090001094,0.5760644237311545,0.5321383647798742,0.5432704402515723,0.5446163522012579,0.5488301886792453,2.1192452830188677,3.606792452830189,4.7932075471698115,4.253584905660377,2.0,3.0,4.0,4.0
235,235,30,0.5,10,0.8,0.5321383647798742,0.5432704402515723,0.5446163522012579,0.5475723270440251,0.674034719105493,0.6166051846080377,0.6405694480341765,0.5868585332028792,0.5686126296701844,0.5785713673740757,0.5321383647798742,0.5432704402515723,0.5446163522012579,0.5475723270440251,2.1192452830188677,3.597735849056604,4.767547169811321,4.081509433962264,2.0,3.0,4.0,4.0
236,236,30,0.5,15,0.75,0.5321383647798742,0.5451572327044025,0.5451194968553459,0.5490188679245283,0.675108577786091,0.6114377352505083,0.6308938419545649,0.588474347731632,0.5672255763204,0.5763105259345405,0.5321383647798742,0.5451572327044025,0.5451194968553459,0.5490188679245283,2.1192452830188677,3.6566037735849055,5.001509433962264,4.299622641509434,2.0,3.0,4.0,4.0
237,237,30,0.5,15,0.8,0.5321383647798742,0.5451572327044025,0.5448679245283019,0.5479496855345912,0.6758311435574642,0.6121968646158131,0.6366008382644165,0.5887152029887565,0.5673109045574724,0.5775000697778663,0.5321383647798742,0.5451572327044025,0.5448679245283019,0.5479496855345912,2.1192452830188677,3.6437735849056603,4.956226415094339,4.16,2.0,3.0,4.0,4.0
238,238,30,0.5,20,0.75,0.5321383647798742,0.5451572327044025,0.545245283018868,0.54725786163522,0.6746245071842367,0.6077855341477945,0.6287008962740475,0.5883129908643473,0.5660920333951768,0.5744055398481626,0.5321383647798742,0.5451572327044025,0.545245283018868,0.54725786163522,2.1192452830188677,3.677735849056604,5.0958490566037735,4.333584905660377,2.0,3.0,4.0,4.0
239,239,30,0.5,20,0.8,0.5321383647798742,0.5447798742138366,0.545245283018868,0.546440251572327,0.6751525510082562,0.6087187167245998,0.638287396094027,0.5882374331453097,0.566403094254112,0.5770559664128937,0.5321383647798742,0.5447798742138366,0.545245283018868,0.546440251572327,2.1192452830188677,3.667169811320755,5.044528301886793,4.164528301886793,2.0,3.0,4.0,4.0
